LATITUDES,LONGITUDES
45.6216319,-94.2069365
40.898988,-74.0926418
47.7638843,-98.1773206
40.1206656,-75.1179512
38.5946373,-90.584838
33.52085,-81.96696923114902
29.9976807,-98.0987896
42.1211364,-88.2578582
33.0151561,-96.5388038
39.3817232,-84.5593908
47.5348778,-122.0432974
-6.9215529,107.6110212
47.0783,5.85362
41.5263603,-88.0840212
40.4233142,-104.7091322
30.5231647,-87.9028458
49.83956,4.32944
38.7011626,-90.3623381
40.1075089,-89.3768539
37.9254168,-76.8591362
41.5931049,-81.5267873
30.1654707,-81.7016346
30.2751945,-89.7811745
40.8120247,-74.1242816
45.3980205,-92.9874404
40.5139784,-112.0329086
33.8963593,-118.3053037
40.2932319,-74.1671114
40.02985865,-75.62897763847262
30.0381161,-97.8909148
40.152331,-75.266289
40.1962835,-79.92230713349514
45.4371908,12.3345898
35.3787442,-81.3789739
31.524179,-83.8712801
36.9096897,-77.2741121
34.6890095,-82.1956679
36.0103562,-84.2696449
47.6017554,-122.0416844
40.7246999,-73.7048024
34.2114655,-89.0382651
47.0263876,-122.8072257
30.891901,-102.883662
43.09781,-85.228906
28.9488761,-81.2986741
42.0681501,-72.6787027
43.7128967,-87.9370433
35.1751148,-82.1892007
37.693952,-85.8591285
35.9423833,-77.7956949
38.0171441,-122.2885808
39.385227,-76.70804563060791
41.509832,-87.739267
43.2341813,-86.2483921
32.544713200000004,44.431814334435785
41.7253374,1.363189
34.5774368,-83.332881
37.9340915,-122.5352539
31.0746347,-97.6590473
36.703647,-97.081898
-20.666667,-66.666667
35.384227,-97.7244813
36.225961,-84.15453325628448
34.8785,-76.9014457
48.2765903,-116.553247
46.279106,-74.732094
38.4723137,-81.8142977
39.4717557,-79.6833884
41.8639201,-87.8533931
33.7514966,-84.7477136
39.5491329,-76.095817
48.0197794,-122.0660914
36.3781607,-95.6190889
41.9216734,-93.3122705
33.2095614,-87.5675258
45.0212648,-92.7813238
49.2206407,1.0116837
38.7248347,-75.2849123
41.7320796,-93.605092
40.7478786,-74.3254271
42.7656251,-71.4677032
38.3394806,-103.8263042
34.1394513,-117.9772873
29.8381635,-96.9559692
33.8708215,-117.9294165
40.4628177,-74.3105018
30.0447901,-98.0393127
51.1537133,1.3209485
34.8282235,-78.0230417
39.260631,-81.6998523
39.2398292,-76.6802471
40.924271,-98.338685
39.194164,-96.0711041
40.0401991,-86.8990249
41.9028032,-93.3063381
39.8676134,-75.0946183
51.5309383,-0.0274853
63.000147,-136.002502
41.0264561,-92.8075217
42.5422923,-75.8957534
-6.8699697,-75.0458515
31.8151416,-101.0452671
39.9403995,-105.05208
27.1713925,-80.28422171034893
29.3333331,-110.6666671
36.5854078,-80.7611817
53.9921491,-1.5391039
31.307819,-96.62978728122914
43.0639112,-85.9347667
32.8392013,-86.6309229
34.90869135,-82.29585133163584
52.5725769,-0.2427336
30.0031884,-92.2860146
41.9143981,0.1922412
40.8520426,-73.1540004
33.9926803,-117.760056
42.1939754,-70.7697128
33.0220155,-117.2803463
41.0145418,-73.872635
38.655124,-94.3471072
36.2956836,-76.2247697
45.7572997,-122.8743589
44.4270215,-124.0672101
48.1651194,-65.8655584
39.2776156,-74.5746001
36.2516475,-118.852583
29.7057858,-95.4588299
42.7811566,-3.620209626541331
33.9514847,-98.6686709
36.2005843,-115.121584
43.6534817,-79.3839347
-21.2391417,-47.9747665
41.9856476,-73.9881934
39.146088,-77.4166561
45.1392828,-79.70591260335769
36.1584651,-81.1475841
43.1108076,-94.6781897
34.0686208,-117.9389526
40.676526,-95.858694
41.5538091,-73.0438362
33.9316066,-117.9454867
40.823177,-72.6096451
42.2846395,-72.399595
43.1700264,-107.568534
47.802241,-103.283247
52.2609997,-7.1119081
43.179645,-71.822433
41.6475306,-88.0895061
34.0234337,-84.6154897
35.083975,-92.2079277
51.4820845,-0.0045417
31.1051779,-87.0721918
37.1716264,-119.7737991
40.9381544,-73.8320784
31.4215482,-85.3373084
39.4534731,-123.81491141575005
32.5365333,-94.9427169
42.3369816,-83.2732627
45.2710195,-93.2827625
42.4858692,-83.1052028
44.2273281,-73.0568483
42.6414437,-71.3085329
40.0076125,-75.2340695
48.202158,-114.315321
41.3197763,-81.6267904
21.3340079,-158.077849
38.368429,-81.69957
26.879439,-82.28068480902428
40.317287,-79.3840301
42.8712938,-97.3967011
41.1596261,-81.4406258
36.9445279,-78.2562001
38.7135498,-77.795367
40.904011,-74.665452
40.6320482,-73.7126314
42.8501191,-106.325138
47.0979462,-122.4243422
33.9255685,-116.875289
35.125801,-117.9859038
37.914774,-121.59400523623852
37.8403456,-85.9491298
43.220622,-76.814958
29.3930129,-98.2372329
44.4478474,-92.2678663
40.0534446,-75.0462829
42.7221021,-84.4275259
40.1303822,-75.5149128
33.7746292,-117.9463717
38.0686668,-78.8893999
55.001251,-115.002136
39.9583892,-84.1721638
48.77475,-104.562458
39.0764605,-74.81290516148485
48.5956451,4.2319159
38.6381245,-84.5604977
45.5913275,-94.1673802
44.5530201,-94.220531
36.6818706,-80.284636
49.1332913,-108.2203825
43.0086183,-89.7384557
47.4988198,-97.3260335
35.2521996,-92.6888936
38.2770227,-85.7371604
41.3894905,-82.0190321
44.9371325,-91.3932118
25.9363356,-81.7156832
48.118146,-123.430741
42.6937241,-72.9155602
33.046233,-96.994174
-45.8740984,170.5035755
42.1167065,-86.4541894
42.7300784,-73.7012299
36.3937519,-78.9827881
44.4575801,7.0941739
32.4407788,-97.7926088
32.9737341,-95.1846635
42.1751002,-70.9494899
29.6868046,-97.1071039
38.980666,-76.9369189
40.8077797,-84.0572225
40.41389985,-111.89625256792904
37.4974701,-76.9990453
27.9484265,-82.23621545220522
41.9440977,-80.5561011
33.3294799,-91.2850584
42.1864809,-98.0716943
41.5700231,-91.2637695
37.813681,-107.3304179
46.5927425,-112.036277
37.6484751,-76.3891188
42.7738826,-91.8806147
33.6130338,-112.324486
33.5442781,-84.2338093
41.4789246,-87.4547605
42.0620352,-74.50932
57.4790124,-4.225739
44.1642851,-92.5350748
45.5819594,-122.3479921
34.08846885,-81.1802101384121
37.6774238,-113.061827
42.376782,-122.912721
41.0762077,-73.8587461
37.7274692,-89.216655
36.0584021,-90.4973286
53.2141028,-2.471770086071205
41.3348161,-73.88097
37.324491,-83.95916768820224
39.8136931,-79.024748
36.7907744,-118.6703779
44.6834039,-72.9142256
36.766989,-91.9151975
28.818746750000003,-81.64585723799206
41.1224535,-75.9638609598901
35.1223478,-85.3436973
40.624906,14.374836
51.805779,-4.741375764999996
41.4542914,-70.6038026
49.1931736,2.4636686
36.0875688,-79.7888515
47.4799078,-122.2034496
32.9021377,-80.6672631
42.3130588,-71.2738201
42.6697695,-71.6030963
41.6081385,-74.2988744
34.3581474,-86.2947041
43.4252776,-88.1834277
28.0352964,-82.3892596
42.537811,-83.4810481
41.6028116,-87.7439384
39.1090458,-94.767624
38.4178597,-82.5862699
40.7300685,-73.2107266
36.0228734,-95.9683278
33.8188333,-84.5822632
-13.2043844,49.1111434
33.3062319,-87.0241656
42.3636331,-87.8447938
42.5780721,-88.5409333
39.8939648,-85.9219417
41.4246396,-73.9467374
31.0404625,-84.8790911
37.9244799,-95.3999814
36.4610756,-77.6548026
42.7689141,-78.6177611
48.8534951,2.3483915
44.1858193,-88.462609
42.3555375,-71.1327494
32.3828077,-98.9797165
39.0204311,-0.6461361
54.6089003,-97.7675598
19.7073734,-155.08158
33.6949319,-93.6929825
45.278752,-66.058044
30.1668828,-96.3977442
45.5027976,-91.7331646
47.4156824,-120.293126
40.3478472,-79.864215
45.158063,-85.124225
42.5909135,-73.7017858
30.0971621,-95.6160549
38.775007,-95.1863603
34.1591324,-118.5016166
41.1264847,-73.7139777
39.3722552,-104.8586826
33.1571742,-100.2453011
39.9340023,-74.7484938
38.3659015,-97.6575171
40.7359317,-73.0820556
46.4481521,-87.6305899
40.6676347,-111.9388027
48.2931559,-122.643224
44.1538845,-87.5692479
40.2653681,-76.7083033
31.5059105,-97.2050856
37.4781901,-79.7514284
41.2464824,-75.8817316
28.7008496,-81.3465575
29.9942265,-90.2417806
40.1109413,-77.0358059
41.9239178,-89.0687074
40.8689892,-72.5175893
31.6340496,-88.3133487
42.3750976,-70.982827
44.1511443,-78.4475977
34.7436791,-87.6532615
41.3872477,-95.678862
29.9899926,-90.1505426
32.5184775,-92.1476353
30.4241219,-95.4796587
32.7678288,-117.0230839
39.2891836,-77.859581
41.0256101,-81.7298519
39.9831616,-75.8238355
33.7702263,-90.8519798
39.6267975,-78.2279514
42.7844752,-83.2396612
47.7423219,-121.9856782
36.7421089,-95.9528877
39.9928898,-74.7876624
39.657851,-81.4720666
47.0571316,7.6237466
33.3140311,-82.0967857
36.3783984,-89.4720193
35.4263462,-118.9603764
32.8687391,-85.1904971
46.9298236,-95.6761851
37.9479786,-122.0607963
40.3561805,-80.1100556
33.0890094,-96.8863922
41.9487118,-71.0731008
44.567364100000006,-68.52297409181206
27.9184543,-82.3488057
37.7224446,15.1157393
34.0480643,-118.5264706
35.1740471,-79.3922539
33.7937264,-82.4795778507405
40.1672117,-105.1019287
30.2840655,-91.2370772
33.6657535,-112.35505216920794
35.8831786,-80.081817
37.2892269,-95.9116515
41.6611444,-87.7525511
36.0153693,-83.4148895
40.7956894,-73.6989103
38.6703267,-89.9845476
35.0122635,-85.7058445
41.012833,-81.6051221
32.0582052,-87.7875077
33.065668,-96.2278201
44.807118,-93.7871792
40.5969794,-88.0380959
51.4367393,-2.6042197
45.9611662,-0.5630966
46.500283,-66.750183
42.4695666,-93.8183858
40.8716501,-111.8921598
48.4343071,-96.1640721
42.4105765,-88.0261911
90.0,0.0
41.6293398,-70.3866806
41.4294753,-88.2286735
41.607158,-122.8411662
34.1861922,-103.334397
52.3076216,-8.570897276292667
27.22089615,-80.25567726584178
35.0695303,-88.622272
41.2428742,-73.2006687
52.3472138,-114.1766304
47.8595825,-53.9209544
38.3266798,-122.706844
39.8742784,-75.4482522
45.4384958,10.9924122
45.431676,-84.991999
36.2452294,-101.8858689
39.4201137,-92.4364298
34.09751,-117.6483876
40.3275697,-80.0394977
32.6518004,-96.9083366
37.2397486,-96.9955919
41.8814197,-87.883117
50.0874654,14.4212535
42.0333608,-88.083406
38.738019,-77.00207559994112
33.7334096,-87.281325
36.3548586,-79.6644748
41.0983847,-83.9846655
32.4734032,-111.292329
40.0028514,-75.2707469
45.2922849,-94.2120667
47.9474034,-122.3036992
41.4501021,-71.4495005
29.9502253,-96.2571858
29.4749586,-82.8591997
38.9751547,-92.7440277
35.6689767,-101.3919481
47.7909667,-122.3066395
47.1301417,-119.278077
34.1652304,-84.7997613
42.2196029,-70.7859882
42.5704456,-114.4602554
44.00517035,-79.43104359196079
29.5641617,-98.2695702
32.5305926,-97.6172232
35.9803138,-78.5103731
33.9170444,-117.888855
43.9582272,-91.7807784
27.8428025,-82.6995444
47.2583087,-122.760667
44.7645737,-63.734619
52.2222881,0.1445917
32.5890243,-96.6852724
41.1639309,-87.8839693
41.1920351,-75.2512923
42.8858579,-77.2799761
38.9332411,-119.9843482
36.5432837,-119.3870656
41.8096132,-87.900671
32.65232605,-85.45560549441299
40.3451095,-74.1840322
51.5023278,-0.1260826
41.8301081,-69.973907
41.8500997,-71.4661703
42.7831619,-76.8386051
41.3159315,-72.3289715
35.8756298,-89.3961835
41.5824944,-81.2034066
40.4667713,-74.6607144
43.100231,-73.581963
41.5612048,-74.1884806
42.677853,-74.4854172
42.9815877,-82.440466
51.2752527,1.3408309
45.060735,7.923549
42.5584284,-70.8800491
38.7919683,-90.3227803
44.69282,-73.45562
50.9025623,-3.4875797
42.105237,-72.6213712
37.6239617,-109.4780205
39.9284459,-75.2737955
32.8550965,-90.4056469
37.9737114,-82.0173502
42.81928795,-85.72791602258194
28.6552318,-17.857322574449967
40.8456555,-74.0879195
46.8521484,-121.757682
40.1159436,-74.7862734
46.4774631,-93.9777621
30.3132453,-89.3343223
32.8998822,-105.9602081
36.1476399,-80.2415712
30.3612885,-87.1683428131116
32.5437448,-86.2119127
39.6444898,-86.8647316
35.7972998,-84.2560299
39.0681252,-83.0143443
41.658438,-70.8161468
37.4059695,-75.9015974
38.2971367,-122.2855293
33.8455911,-118.3886766
37.4181901,-79.8747687
36.3828571,-84.1199251
20.8894684,-156.5089397899955
42.8093409,-76.5700777
46.5714822,-93.3847595
34.4888822,-118.6228656
39.175284,-77.20712138854441
37.4946568,-120.8465941
41.2306037,-85.3194291
42.7511964,-72.0098021
49.6538288,-106.6195757
38.4606407,-75.2216048
47.7739988,-96.6081167
45.4997475,-122.4309766
42.0268269,-96.0974618
36.9647458,-89.0893387
41.1832679,-96.0324044
47.5223107,-120.4689464
37.9485356,-122.5247031
40.4189566,-80.5895167
42.498275,-92.3328743
26.9342246,-80.0942087
30.0541116,-97.3887764
39.327962,-120.1832533
41.8794989,-87.8136997
33.4933796,-112.358124
42.4310816,-83.4832339
31.3030105,-82.8839362
45.279106,-92.9851629
50.6868972,-2.1098377
28.2336196,-82.1811947
40.1856597,-75.451571
42.263079,-88.0039653
42.1620186,-77.0941366
33.894927,-118.226624
45.6015056,-121.1841587
40.0806266,-80.9000916
35.295416,-119.6296285661846
-34.929997349999994,138.67003984509557
38.5797331,-95.5269256
35.1477774,-114.568298
42.5389836,-71.0481084
34.77873,-82.310119
44.4671635,-73.1715669
40.749202,-91.9689529
41.7042978,-111.7451159
40.0015725,-121.26949092027029
33.4503998,-88.8183872
41.5309147,-75.5454634
51.1267494,-2.7397217
28.5552719,-82.3878709
36.66379865,-84.44603875748702
35.5285816,-78.3768021
41.7956038,-86.0808384
27.5472589,-81.8114715
42.5006243,-90.6647985
-17.0568696,-64.9912286
41.8137116,-71.3700545
43.0009087,-73.8490111
39.1840886,-77.3122325
42.4802635,-71.0993581
25.4718946,-80.4759905
44.6688524,-90.1717987
36.4281798,-121.32466432032044
39.3034518,-76.9537905
42.5246873,-83.5363637
45.2100367,-123.194463
25.3299172,82.9835665
38.2319537,-97.7733809
47.1849009,-122.29214
37.5963232,-122.0816297
33.5871385,-99.7073621
39.0286093,-96.8313978
43.0821793,-73.7853915
37.4253803,-82.4929293
42.5916836,-88.4334301
34.4435937,-86.9347899
36.7281652,-91.8525756
41.7313887,-92.2979429
34.0676169,-118.0879763
38.8849913,-76.9134765
26.1588627,-97.8238428
33.5428006,-111.9556001
43.44245,-71.588974
39.3417244,-94.2223507
40.8214894,-73.9876388
42.9011892,-73.3515001
42.3138917,-89.3593778
45.0347176,-93.3861037
38.9339799,-84.3715286
42.5083272,-89.031784
41.4345426,-72.1097996
33.9562003,-118.353132
42.0480365,-90.3158612
40.2667588,-76.1154997
43.0083269,-97.1067167
33.4355977,-112.349602
61.5824216,-149.442563
38.2786312,-77.175356
39.9787786,-91.2110065
38.4615994,-87.8460903
33.9760102,-118.4181654
43.5572898,-73.6548408
41.6484421,-70.4811383
48.0191362,-99.403103
44.5520105,-69.6317121
36.9479277,-77.4008113
39.8208998,-84.0193858
41.5568282,-73.3088922
35.5848596,-80.8100724
28.9005446,-81.2636738
40.5584013,-79.9581094
34.9705848,-80.0958187
44.9096907,-89.6045659
46.9970635,-120.545122
37.1317924,-80.5764477
40.4852783,-78.7248434
42.7919727,-83.6277255
39.7476136,-75.3104654
37.7965149,-80.2975734
41.3203058,-84.5084835
46.2378006,-63.5428428
41.9376051,-70.0327996
41.7823216,-72.6120346
25.1943588,-77.29532966890318
39.1911128,-106.8235606
33.6114269,-112.4271084
43.5610145,-91.6359516
40.7320429,-73.1856703
34.9037063,-110.159316
31.715036,-83.2541994
37.598958,-122.400941
52.0579324,1.1528095
39.26099215,-76.74554777654639
50.1060835,1.8337029
48.1465457,-103.621814
40.1571252,-76.3072103
41.5514283,-71.4693875
51.5311544,0.0166833
36.1441448,-93.8626051
39.69069545000001,-74.2488121988606
40.647407,-79.84861173684212
42.2942045,-83.3099303
34.2157064,-92.0140402
31.3386242,-94.7288558
40.4864444,-86.1336351
-22.9110137,-43.2093727
36.0321186,-75.6776147
40.8018143,-94.6408202
29.7957633,-90.822871
30.4935229,-91.1403842
41.3692605,-73.9662504
30.6743643,-96.3699632
44.123197,-76.330734
13.84850035,77.0985132806483
29.1966405,-96.2696867
40.7099343,-80.1060506
39.1096795,-76.93049275520698
33.6836539,-117.262615
41.3556187,-72.0997804
42.4639722,-73.3964977
41.9834324,-71.3328328
40.7965119,-81.5231597
42.2334275,-71.7078467
46.4335302,-109.8498047
41.093429,-75.0018401
45.3246068,-118.0878695
31.7773202,-82.3490533
55.9060194,-3.2438518
40.6667703,-73.7515212
29.5180081,-98.3161241
33.961124,-116.5016784
40.1541581,-77.2803933
36.3704704,-93.5695551
-38.1444729,145.1268808
38.4589432,-90.5365126
40.7790141,-90.0153424
35.600579499999995,-82.38770150253882
30.7999563,-81.6898261
33.6665055,-86.7979559944824
41.855926,-73.9770826
41.76476,-83.57222792957555
40.9908706,-78.4457422
31.0260203,-95.7505033
38.9957749,-85.6359201
40.390819,-81.3451733
31.2821209,-86.255839
40.6271073,-79.6059188
40.0238245,-75.31734069085473
29.0258132,-80.9271271
40.6851324,-76.1953701
47.7623204,-122.2054035
41.1457902,-81.5333603
39.4119918,-86.4408284
34.7675614,-89.4486894
41.0903087,-74.0148524
44.8618403,-93.5307207
43.132829,-72.4441709
28.2678746,-98.101923
28.3391148,-99.0982257
42.8915618,-84.3496697
36.0215258,-80.3819984
51.5081402,-0.2732607
32.792,-115.563051
40.7415095,-73.9569751
47.4234599,-120.310349
54.31536155,-1.91802349480124
49.3780921,2.4141907
29.0938036,-97.2900564
30.7807244,-91.3763353
39.0040008,-78.8441276
30.5168639,-86.482172
31.4481547,-109.928408
40.3099385,-74.51772241230152
37.551488,-82.6334884
33.898917,-118.171005
35.392045,-82.56473
37.2689131,-99.3267808
30.8249094,-97.604454
38.6786109,-121.7733285
30.1902067,-98.0866781
43.9947926,-71.0609026
42.0525612,-70.1858639
25.9812025,-80.148379
30.3646795,-88.5585995
52.3679896,-2.7193114
40.8922694,-74.4774255
43.6466588,-92.0636359
39.1404477,-121.6169108
40.4331631,-74.1995883
64.7394444,-155.487143
32.9337381,-97.0788754
41.9538384,-87.9431781
29.4119166,-82.1098156
37.0372999,-95.6163634
41.7059106,-75.7663017
40.9436303,-78.971078
41.091121,-73.9196794
33.6430283,-84.0322064
38.9697458,-94.7845837
28.7562749,-81.322093
32.2793121,-99.8812612
33.9189172,-102.332836
30.625503,-89.14462979367059
32.2690953,-102.6042447
42.3312546,-71.0955776
47.5602073,-122.22014226861953
41.311367,-105.591101
35.9745323,-83.6268396
33.6626232,-117.58938
33.5948758,-117.6882067
42.6999921,-91.0742964
39.4854732,-79.0446881
52.2881045,8.9168852
41.9195385,-88.07663653173373
34.2060587,-79.2559892
42.1435257,-77.0543408
31.5943567,-83.2504328
43.1329504,-115.691197
42.0688621,-72.6151604
41.6033875,-80.3053416
43.309941,-73.644447
33.3037295,-87.9494646
41.7261767,-123.91328
45.460293,-123.7266793
32.5404281,-94.2382471
34.595887,-120.139071
40.7974296,-75.9696186
35.8630199,-101.9663192
32.0443395,34.7509908
-51.6930616,-57.856525
50.829208,14.23467
35.5283506,-108.743907
43.946171,-76.119093
40.126226,-74.049304
53.88674525,9.964008763368218
44.8899914,-88.3073234
33.4504157,-82.1981764
33.2862455,-96.5722411
33.4498987,-96.7446323
38.6346863,-75.8637279
41.8455398,-87.7540199
40.6789916,-73.6740191
38.8501338,-76.9256744274507
34.9623883,-77.9622069
47.7241586,-117.0689244
35.6630196,-95.3927706
36.6411357,-93.2175285
34.2176371,-119.0383541
34.8547756,-106.7053036
44.0977412,-91.8168207
41.2042616,-73.7270761
43.066667,-74.8
33.3926893,-95.6749486
40.7690057,-111.8886667
39.8423355,-75.1962913
40.6186756,-80.5772928
48.3069516,-104.9709901
47.0639275,-109.428213
40.8664874,-73.0356625
64.6053824,-147.8563082519699
44.5229223,-89.574111
29.5707831,-98.2330927
39.0786242,-84.4483432
33.973217,-79.7470111
28.4008319,-97.7483312
37.2756925,-79.10874052074223
51.5449509,-0.4816672
33.9060971,-118.0107092
40.0989571,-95.2134565
34.9248125,-80.7440174
42.1798043,-89.05669931869377
40.4556825,-109.528474
30.329837,-82.7589877
38.9778882,-77.0074765
32.9659566,-97.6836384
46.5383332,12.1373506
34.5038393,-93.0552437
33.8126059,-84.6343783
43.680741,-114.363662
41.7108662,-87.7581081
33.9680962,-112.730135
40.4284015,-79.697545
37.4616454,-89.2504793
42.2542334,-77.7906062
36.993645,-121.89194984597702
42.1275504,-96.1524914
41.1650536,-98.0531937
40.8083909,-82.9754649
51.6281547,-0.123596
39.8522449,-82.8868636
47.263556,-93.620215
36.4517276,-89.9670353
37.0765287,-79.8894784
33.9385051,-78.7330737
42.7262681,-94.6477383
34.4014089,-79.3864339
33.924831,-118.2024154
-33.8698439,151.2082848
35.769799,-91.6409722
29.9060388,-90.1422962
40.9253766,-73.9629154
41.8333646,-87.8677324
40.4848003,-106.8317359
41.4673238,-82.1781904
45.229132,-94.0019227
39.799232,-75.06416988211788
43.455556,-95.3207429
40.5489358,-84.5702338
52.2319581,21.0067249
28.12065705,-82.02266915361635
41.4756031,-81.8393034
37.3586336,-78.8265053
40.5678265,-84.1935594
42.0041236,-87.9706457
30.048469,-99.1399464
31.2135511,-82.3540178
30.6795741,-95.5522823
43.4210536,-88.3408655
34.6391501,-120.4579009
40.7887117,-73.6473511
39.1501662,-123.2077861
41.8541894,-95.6006149
33.8644291,-118.0539323
37.7800592,-86.4605337
40.4260533,-75.1390969
32.3092861,-90.1386811
27.7729445,-82.39813752699379
42.4400357,-85.6489035
35.9553737,-96.0088843
36.0490424,-77.7491431
56.9167446,41.4352137
38.2442625,-81.8762393
33.5309936,-80.5720319
41.630663,-87.8536288
40.8570442,-74.0215285
51.6865946,-1.0050192
41.180595,-93.7300396
41.4411786,-90.5766144
34.1139993,-83.4315488
33.2641009,-81.4190808
32.3771182,-82.5923554
35.14726,-107.851446
40.7126585,-73.3536779
40.8812101,-74.6559944
52.6215407,-1.0722846
42.2039609,-91.5243615
34.4395327,-85.7844134
38.2207112,-90.3959504
28.822218,-96.6160175
34.1847936,-101.7068417
52.3990199,0.262039
39.0963486,-76.65490970738688
28.3194741,-80.6102592
41.9842123,-86.1086228
44.290635,-105.501876
42.0897965,-76.8077338
37.570148,-119.9036592
40.7195448,-74.8357215
44.6360817,-0.3173533
37.8314089,-122.2865266
44.9366295,-93.6660719
57.1482429,-2.0928095
30.4759222,-98.1566355
33.5499183,-79.0430329
37.1241861,-76.3921461
43.4918307,-116.420122
48.4109853,-119.52755
-14.6909792,-75.1446041
35.214632,-109.4786676
29.2836281,-99.1126826
30.2094574,-95.7508098
45.2787444,0.5481384
41.0186897,-95.8003095
44.4072933,-93.0396206
36.4072377,-105.573284
40.7980976,-81.9397733
46.8739081,-96.7538674
46.7854947,-111.8394321
51.0630273,-0.3295028
30.3935337,-86.4957834
42.1285315,-72.6063441
41.3485261,-72.4416552
34.6950278,-84.4827394
39.919698,-75.4904323
44.0660923,12.3609442
32.7551703,-111.553493
41.5361597,-86.0208334
37.7204342,-77.8837984
32.3347829,-96.7920233
52.0553813,-2.7151735
42.3069227,-95.0510911
32.1613648,-81.8980725
39.8917732,-75.9216133
41.670205,-94.9106526
45.216675,-85.013942
36.1459327,-87.3480592
43.0508945,-74.3452991
52.6133558,-2.4827324
38.6002354,-78.5016516
46.8913108,-114.3048392
36.2742207,-87.0641699
28.4358692,-99.2350791
45.5190404,-123.1110551
40.2398118,-76.9199742
52.5091264,-1.8850354312212985
34.4942536,-85.8477494
45.5837016,-95.9946194
34.9775758,-85.3577363
44.490817,-103.85937
47.86393,-2.32025
44.9617922,-124.0159522
30.6323024,-90.4315754
43.786711,-75.49221
28.3647248,-82.1959178
38.9498148,-118.810422
40.9050592,-74.6651644
40.1250725,-79.8664356
38.8134097,-82.7268333
37.1960735,-101.8099541
41.8742225,-80.1317236
41.9281305,-72.643631
44.3308044,-86.0262043
33.6624824,-85.8283224
41.5199394,-94.4048002
45.4206749,-122.670649
35.2590371,-77.6484879
42.704522,-73.911513
42.3606883,-93.099609
39.0019935,-120.82540181422368
40.4144817,-95.4359392
41.7061296,-71.5221451
24.5625566,-81.7724368
40.9639861,-92.6364321
38.3993426,-82.5761685
40.8406554,-72.5814814
36.4796839,-121.732447
40.8270448,-73.975694
40.8220442,-74.448765
29.5427168,-90.3381361
19.9511117,-155.7826676589883
41.8289818,-74.068475
42.1370019,-73.9236033
40.7957622,-80.1370795
34.3528825,-82.932087
38.3570713,-78.9408615
39.2615606,-121.0160594
45.8260909,-77.113541
32.3944908,-96.8439365
37.6656527,-82.7715486
38.9031029,-90.0701061
33.2195301,-98.1642475
42.4134168,-73.6731749
44.224044,-74.464302
55.7692442,-2.0026472
39.7557459,-74.22073950889322
31.4676687,-97.1147226
33.7217965,-116.338303
40.825083,-91.1565496
35.6204121,-80.9864655
40.931982,-90.9470863
40.32142885,-74.6193767968181
33.7085883,-117.7926096
28.3201553,-80.736647
45.4832097,-118.8297814
30.5335302,-92.081509
23.6585116,-102.0077097
40.4635362,-74.3618499
29.6487882,-81.6372111
39.1595439,-76.61515136556432
41.6966397,-87.816924
40.3768064,-111.7959146
40.5411231,-74.31652441076895
35.585643950000005,-78.75232291622517
41.3136644,-81.7245739
43.3073497,-96.4320139
25.9331488,-80.1625463
12.167,-68.28764385602938
28.8830604,-81.3088385
37.2722751,-85.8910819
38.490327,-89.793154
34.870275750000005,-86.57136111331121
41.5385159,-75.946844
41.150651,-73.9454159
32.3933515,-112.90272302970295
39.9009465,-75.0846179
33.732052,-84.9191081
50.6096257,-2.4543424
-32.676961000000006,115.8520534935025
41.5734252,-92.1599016
30.3946392,-89.3639378
34.0395459,-100.7744062
33.6383552,-95.582343
41.0103752,-73.5965138
41.9268754,-73.9126639
33.3764196,-117.2511466
33.9463456,-118.200981
33.3618814,-112.1533861
42.4318876,-8.6431592
40.9465118,-73.0691257
30.06379,-96.69587752216748
43.9792797,-120.737257
51.3326098,-0.2678212
31.3430068,-82.2352189
34.0854739,-117.9611761
39.3405045,-74.4773916
39.7517148,-81.4957347
54.3794828,-2.9061994
41.5381535,-72.8070435
40.0178522,-79.5894828
45.9926837,-94.2554658
37.7859741,-77.1049728
36.3560545,-77.0115135
45.1986791,-92.7697473
37.6612486,-76.4399484
43.096972,-71.465378
41.253887,-94.7690678
36.4643934,-6.198203
28.6714702,-81.3382005
32.831238,-85.7635692
38.6914606,-84.3689142
39.8915022,-75.0376707
41.6673636,-87.8304952
32.1615815,-81.9040047
41.050775,-81.393946
34.3916641,-118.542586
35.6608869,-82.0482171
33.5636114,-96.6702111
21.9042279,-159.465733
33.0801429,-83.2320991
28.8527675,-81.6853534
41.1369077,-77.4471641
48.8474508,2.4396714
50.8310785,-4.5128919
26.1836854,-98.1230638
42.1669832,-76.8202973
33.285669,-86.8099884
6.162366,-73.5215686
41.5733669,-87.7844944
38.640315,-92.1224056
39.0177834,-94.6169014
46.7304268,-117.173895
29.844148,-90.01400421501609
26.1702082,-98.0522376
44.4582041,-93.161159
32.834635,-88.9237669544399
33.0603103,-89.0495278
30.0294356,-93.8399077
41.7464972,-74.0844894
28.7083999,-100.503941
44.53078,-69.298325
41.767249,-73.2543049
41.8969202,-92.277323
51.5982905,-1.1252511
40.8689871,-73.3651185
42.6343578,-73.5537673
37.81623435,-121.22178815385232
45.0478301,-62.8148249
40.0871147,-79.7507138
40.3941712,-91.1458063
37.3399964,-4.5811614
27.7903032,-97.6688843
41.927511,-73.07178492682925
40.4258736,-89.7792762
39.4842821,-88.3773279
36.62593,-121.8169383456945
39.659228,-79.64058670391476
37.7527982,-100.0170787
41.920334,-79.640329
